location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,cumulative_confirmed,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_PR_72025,2020-01-01,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.351852,23.691358,29.12963,3.7465,23.488889,84.267147
US_PR_72025,2020-01-02,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.345679,24.32716,28.888889,0.677333,22.8,81.265592
US_PR_72025,2020-01-03,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,25.87037,23.753086,28.444444,1.052286,22.655556,83.630201
US_PR_72025,2020-01-04,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.246914,23.648148,28.691358,2.286,20.277778,69.371412
US_PR_72025,2020-01-05,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,25.290123,22.54321,28.419753,0.036286,21.111111,78.210654
US_PR_72025,2020-01-06,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,25.290123,23.135802,28.104938,1.524,22.088889,84.536285
US_PR_72025,2020-01-07,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.160494,23.308642,28.895062,0.423333,20.977778,73.255992
US_PR_72025,2020-01-08,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.364198,23.987654,29.111111,0.127,21.966667,77.806287
US_PR_72025,2020-01-09,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.746914,24.117284,29.41358,0.8255,21.877778,74.645793
US_PR_72025,2020-01-10,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.882716,23.95679,29.419753,2.4765,21.122222,71.690005
US_PR_72025,2020-01-11,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.641975,23.62963,29.37037,0.85725,20.188889,67.659288
US_PR_72025,2020-01-12,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.259259,23.506173,28.91358,0.47625,21.477778,75.678346
US_PR_72025,2020-01-13,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.080247,23.617284,28.654321,3.429,20.655556,72.236786
US_PR_72025,2020-01-14,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,25.549383,23.037037,28.154321,1.382889,20.2,72.497712
US_PR_72025,2020-01-15,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,25.37037,22.432099,28.351852,3.33375,21.266667,79.095924
US_PR_72025,2020-01-16,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,25.67284,22.240741,28.617284,1.397,19.477778,68.38283
US_PR_72025,2020-01-17,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,25.518519,22.296296,28.635802,0.592667,20.855556,75.197139
US_PR_72025,2020-01-18,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,25.617284,22.512346,28.685185,0.03175,19.966667,70.126152
US_PR_72025,2020-01-19,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,25.185185,22.666667,28.191358,1.27,20.477778,75.443628
US_PR_72025,2020-01-20,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,25.191358,22.851852,28.030864,3.39725,22.011111,83.866061
US_PR_72025,2020-01-21,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.135802,23.345679,28.759259,3.104444,21.288889,75.358047
US_PR_72025,2020-01-22,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.123457,23.5,28.703704,0.225778,21.811111,78.510058
US_PR_72025,2020-01-23,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,25.932099,23.277778,28.401235,2.19075,22.188889,81.72871
US_PR_72025,2020-01-24,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,24.820988,22.777778,27.91358,10.6045,22.144444,85.450014
US_PR_72025,2020-01-25,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,25.148148,22.17284,28.166667,5.334,21.066667,78.794802
US_PR_72025,2020-01-26,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,25.098765,22.54321,27.845679,1.411111,21.155556,79.669153
US_PR_72025,2020-01-27,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,25.0,22.32716,28.037037,3.39725,21.569444,79.886378
US_PR_72025,2020-01-28,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,25.475309,22.265432,28.277778,1.157111,22.1,83.826171
US_PR_72025,2020-01-29,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,25.82716,22.339506,29.283951,0.197556,21.3,77.298665
US_PR_72025,2020-01-30,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.12963,22.419753,29.716049,0.028222,21.466667,75.27781
US_PR_72025,2020-01-31,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.351852,23.160494,29.58642,0.0,21.8,76.390156
US_PR_72025,2020-02-01,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.598765,23.728395,29.067901,0.056444,21.677778,74.090447
US_PR_72025,2020-02-02,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.598765,23.777778,29.728395,0.0,20.844444,71.849295
US_PR_72025,2020-02-03,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.302469,23.04321,29.481481,0.0,20.977778,72.587378
US_PR_72025,2020-02-04,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.537037,23.580247,29.32716,0.028222,20.655556,69.456789
US_PR_72025,2020-02-05,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.759259,24.253086,29.506173,0.028222,21.044444,70.807642
US_PR_72025,2020-02-06,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,27.104938,24.611111,29.728395,0.141111,21.255556,70.58104
US_PR_72025,2020-02-07,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.95679,24.604938,29.265432,0.254,21.2,71.546284
US_PR_72025,2020-02-08,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.833333,24.888889,29.302469,0.254,20.1,66.685266
US_PR_72025,2020-02-09,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.530864,23.648148,29.17284,0.34925,20.577778,69.019038
US_PR_72025,2020-02-10,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.802469,24.141975,29.438272,0.366889,20.888889,69.981898
US_PR_72025,2020-02-11,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.697531,24.197531,29.549383,0.141111,20.222222,67.669792
US_PR_72025,2020-02-12,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.506173,24.228395,29.345679,0.169333,20.955556,71.229361
US_PR_72025,2020-02-13,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.67284,24.228395,29.537037,0.903111,19.788889,65.669317
US_PR_72025,2020-02-14,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.030864,23.592593,29.191358,0.15875,21.011111,73.758508
US_PR_72025,2020-02-15,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,25.796296,23.061728,28.87037,6.575778,21.255556,76.210337
US_PR_72025,2020-02-16,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.006173,23.407407,28.703704,2.6035,21.522222,76.390191
US_PR_72025,2020-02-17,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.407407,23.851852,29.018519,0.733778,21.044444,72.827256
US_PR_72025,2020-02-18,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.549383,23.901235,29.166667,0.28575,21.022222,71.657762
US_PR_72025,2020-02-19,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.166667,23.771605,28.925926,0.903111,20.633333,71.749439
US_PR_72025,2020-02-20,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.487654,24.117284,28.987654,1.0795,19.733333,66.455666
US_PR_72025,2020-02-21,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.04321,23.197531,28.765432,0.084667,19.922222,69.1316
US_PR_72025,2020-02-22,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.166667,23.185185,29.382716,0.0,20.111111,69.908995
US_PR_72025,2020-02-23,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,25.91358,23.141975,29.203704,0.0,19.911111,70.216143
US_PR_72025,2020-02-24,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,24.623457,22.808642,27.530864,1.8415,21.077778,80.884521
US_PR_72025,2020-02-25,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,24.746914,22.561728,27.506173,14.7955,21.577778,83.542964
US_PR_72025,2020-02-26,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,25.783951,23.401235,28.493827,4.318,21.833333,78.147919
US_PR_72025,2020-02-27,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,25.364198,21.339506,28.512346,0.705556,19.2,69.146066
US_PR_72025,2020-02-28,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,25.907407,22.32716,28.709877,0.0,20.977778,74.286372
US_PR_72025,2020-02-29,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,25.808642,22.191358,28.882716,0.084667,21.0,74.932659
US_PR_72025,2020-03-01,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.049383,22.820988,28.925926,0.169333,21.444444,76.075365
US_PR_72025,2020-03-02,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,25.197531,23.179012,28.240741,1.397,21.277778,78.929746
US_PR_72025,2020-03-03,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,25.703704,23.074074,28.537037,0.903111,20.711111,73.771541
US_PR_72025,2020-03-04,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.265432,23.407407,28.925926,0.084667,20.744444,71.915324
US_PR_72025,2020-03-05,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.524691,23.851852,29.17284,0.084667,21.188889,72.853483
US_PR_72025,2020-03-06,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.117284,23.617284,29.067901,0.5715,20.744444,73.083429
US_PR_72025,2020-03-07,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,25.938272,22.907407,28.790123,0.620889,20.622222,72.786168
US_PR_72025,2020-03-08,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,25.296296,22.87037,28.395062,0.60325,20.855556,76.359277
US_PR_72025,2020-03-09,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,24.555556,22.987654,27.32716,1.27,21.133333,81.765512
US_PR_72025,2020-03-10,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,25.518519,22.604938,28.574074,6.519333,20.433333,74.078513
US_PR_72025,2020-03-11,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,25.438272,23.030864,28.074074,0.254,20.911111,76.397495
US_PR_72025,2020-03-12,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.660494,23.709877,29.771605,3.245556,20.311111,69.281741
US_PR_72025,2020-03-13,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.160494,23.123457,29.154321,0.084667,21.277778,75.235833
US_PR_72025,2020-03-14,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.395062,23.296296,28.734568,0.5715,21.366667,76.039226
US_PR_72025,2020-03-15,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,25.925926,23.518519,28.506173,1.157111,18.122222,62.44887
US_PR_72025,2020-03-16,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,25.425926,23.277778,28.320988,0.1905,19.211111,69.109456
US_PR_72025,2020-03-17,ChIJlYNuNzFbA4wR6f9GnrQw5GM,Q527268,geoId/72025,US,United States of America,PR,Puerto Rico,72025,Caguas Municipio,US,USA,2,,,,,127244,4468417,18.233333,-66.033333,643,28,26.123457,23.5,28.864198,0.98425,20.788889,72.577193
